year,suicides_no,country,HDI_for_year
2000,7,Panama,0.714
2000,3,Panama,0.714
2000,2,Panama,0.714
2000,1,Panama,0.714
2005,28,Panama,0.733
2005,5,Panama,0.733
2005,39,Panama,0.733
2005,42,Panama,0.733
2005,29,Panama,0.733
2005,11,Panama,0.733
2005,4,Panama,0.733
2005,1,Panama,0.733
2005,5,Panama,0.733
2005,4,Panama,0.733
2005,4,Panama,0.733
2010,7,Panama,0.761
2010,41,Panama,0.761
2010,43,Panama,0.761
2010,17,Panama,0.761
2010,22,Panama,0.761
2010,2,Panama,0.761
2010,11,Panama,0.761
2010,8,Panama,0.761
2011,10,Panama,0.759
2011,46,Panama,0.759
2011,18,Panama,0.759
2011,29,Panama,0.759
2011,22,Panama,0.759
2011,9,Panama,0.759
2011,3,Panama,0.759
2011,2,Panama,0.759
2011,4,Panama,0.759
2011,1,Panama,0.759
2012,6,Panama,0.772
2012,24,Panama,0.772
2012,28,Panama,0.772
2012,29,Panama,0.772
2012,29,Panama,0.772
2012,9,Panama,0.772
2012,5,Panama,0.772
2012,1,Panama,0.772
2012,3,Panama,0.772
2012,1,Panama,0.772
2013,23,Panama,0.777
2013,5,Panama,0.777
2013,41,Panama,0.777
2013,24,Panama,0.777
2013,21,Panama,0.777
2013,1,Panama,0.777
2013,4,Panama,0.777
2013,5,Panama,0.777
2013,2,Panama,0.777
2013,3,Panama,0.777
2013,1,Panama,0.777
2014,8,Panama,0.78
2014,37,Panama,0.78
2014,27,Panama,0.78
2014,39,Panama,0.78
2014,11,Panama,0.78
2014,8,Panama,0.78
2014,1,Panama,0.78
2014,5,Panama,0.78
2014,5,Panama,0.78
2014,4,Panama,0.78
2014,1,Panama,0.78
2014,1,Panama,0.78
1985,3,Paraguay,0.564
1985,8,Paraguay,0.564
1985,11,Paraguay,0.564
1985,4,Paraguay,0.564
1985,9,Paraguay,0.564
1985,9,Paraguay,0.564
1985,6,Paraguay,0.564
1985,4,Paraguay,0.564
1985,5,Paraguay,0.564
1985,3,Paraguay,0.564
1985,1,Paraguay,0.564
1990,3,Paraguay,0.579
1990,24,Paraguay,0.579
1990,23,Paraguay,0.579
1990,6,Paraguay,0.579
1990,10,Paraguay,0.579
1990,1,Paraguay,0.579
1990,4,Paraguay,0.579
1990,8,Paraguay,0.579
1990,9,Paraguay,0.579
1990,7,Paraguay,0.579
1990,4,Paraguay,0.579
1995,3,Paraguay,0.604
1995,27,Paraguay,0.604
1995,28,Paraguay,0.604
1995,17,Paraguay,0.604
1995,7,Paraguay,0.604
1995,16,Paraguay,0.604
1995,3,Paraguay,0.604
1995,6,Paraguay,0.604
1995,7,Paraguay,0.604
1995,3,Paraguay,0.604
1995,1,Paraguay,0.604
2000,33,Paraguay,0.623
2000,16,Paraguay,0.623
2000,27,Paraguay,0.623
2000,28,Paraguay,0.623
2000,23,Paraguay,0.623
2000,14,Paraguay,0.623
2000,1,Paraguay,0.623
2000,1,Paraguay,0.623
2000,4,Paraguay,0.623
2000,2,Paraguay,0.623
2000,3,Paraguay,0.623
2000,2,Paraguay,0.623
2005,7,Paraguay,0.646
2005,23,Paraguay,0.646
2005,54,Paraguay,0.646
2005,44,Paraguay,0.646
2005,40,Paraguay,0.646
2005,24,Paraguay,0.646
2005,13,Paraguay,0.646
2005,14,Paraguay,0.646
2005,10,Paraguay,0.646
2005,3,Paraguay,0.646
2005,7,Paraguay,0.646
2010,6,Paraguay,0.668
2010,54,Paraguay,0.668
2010,36,Paraguay,0.668
2010,20,Paraguay,0.668
2010,42,Paraguay,0.668
2010,30,Paraguay,0.668
2010,2,Paraguay,0.668
2010,13,Paraguay,0.668
2010,6,Paraguay,0.668
2010,9,Paraguay,0.668
2010,3,Paraguay,0.668
2010,2,Paraguay,0.668
2011,9,Paraguay,0.671
2011,84,Paraguay,0.671
2011,57,Paraguay,0.671
2011,47,Paraguay,0.671
2011,18,Paraguay,0.671
2011,32,Paraguay,0.671
2011,18,Paraguay,0.671
2011,14,Paraguay,0.671
2011,6,Paraguay,0.671
2011,7,Paraguay,0.671
2011,6,Paraguay,0.671
2012,7,Paraguay,0.669
2012,62,Paraguay,0.669
2012,41,Paraguay,0.669
2012,47,Paraguay,0.669
2012,20,Paraguay,0.669
2012,41,Paraguay,0.669
2012,3,Paraguay,0.669
2012,17,Paraguay,0.669
2012,8,Paraguay,0.669
2012,12,Paraguay,0.669
2012,10,Paraguay,0.669
2012,7,Paraguay,0.669
2013,11,Paraguay,0.677
2013,88,Paraguay,0.677
2013,60,Paraguay,0.677
2013,34,Paraguay,0.677
2013,46,Paraguay,0.677
2013,34,Paraguay,0.677
2013,2,Paraguay,0.677
2013,14,Paraguay,0.677
2013,14,Paraguay,0.677
2013,8,Paraguay,0.677
2013,4,Paraguay,0.677
2013,8,Paraguay,0.677
2014,104,Paraguay,0.679
2014,62,Paraguay,0.679
2014,60,Paraguay,0.679
2014,28,Paraguay,0.679
2014,5,Paraguay,0.679
2014,40,Paraguay,0.679
2014,27,Paraguay,0.679
2014,20,Paraguay,0.679
2014,11,Paraguay,0.679
2014,12,Paraguay,0.679
2014,10,Paraguay,0.679
2000,20,Philippines,0.623
2000,121,Philippines,0.623
2000,276,Philippines,0.623
2000,316,Philippines,0.623
2000,294,Philippines,0.623
2000,10,Philippines,0.623
2000,120,Philippines,0.623
2000,89,Philippines,0.623
2000,98,Philippines,0.623
2000,27,Philippines,0.623
2000,18,Philippines,0.623
2000,14,Philippines,0.623
2010,42,Philippines,0.654
2010,400,Philippines,0.654
2010,503,Philippines,0.654
2010,180,Philippines,0.654
2010,469,Philippines,0.654
2010,218,Philippines,0.654
2010,101,Philippines,0.654
2010,10,Philippines,0.654
2010,107,Philippines,0.654
2010,34,Philippines,0.654
2010,35,Philippines,0.654
2010,17,Philippines,0.654
2011,64,Philippines,0.653
2011,470,Philippines,0.653
2011,227,Philippines,0.653
2011,541,Philippines,0.653
2011,533,Philippines,0.653
2011,221,Philippines,0.653
2011,14,Philippines,0.653
2011,120,Philippines,0.653
2011,147,Philippines,0.653
2011,39,Philippines,0.653
2011,44,Philippines,0.653
2011,29,Philippines,0.653
1990,1670,Poland,0.713
1990,890,Poland,0.713
1990,917,Poland,0.713
1990,141,Poland,0.713
1990,440,Poland,0.713
1990,277,Poland,0.713
1990,77,Poland,0.713
1990,320,Poland,0.713
1990,126,Poland,0.713
1990,72,Poland,0.713
1990,33,Poland,0.713
1990,7,Poland,0.713
1995,2155,Poland,0.74
1995,1002,Poland,0.74
1995,151,Poland,0.74
1995,684,Poland,0.74
1995,510,Poland,0.74
1995,293,Poland,0.74
1995,400,Poland,0.74
1995,62,Poland,0.74
1995,88,Poland,0.74
1995,88,Poland,0.74
1995,60,Poland,0.74
1995,6,Poland,0.74
2000,2345,Poland,0.786
2000,204,Poland,0.786
2000,945,Poland,0.786
2000,689,Poland,0.786
2000,649,Poland,0.786
2000,451,Poland,0.786
2000,85,Poland,0.786
2000,239,Poland,0.786
2000,92,Poland,0.786
2000,96,Poland,0.786
2000,37,Poland,0.786
2000,9,Poland,0.786
2005,2348,Poland,0.805
2005,1171,Poland,0.805
2005,220,Poland,0.805
2005,743,Poland,0.805
2005,630,Poland,0.805
2005,278,Poland,0.805
2005,388,Poland,0.805
2005,75,Poland,0.805
2005,88,Poland,0.805
2005,71,Poland,0.805
2005,26,Poland,0.805
2005,7,Poland,0.805
2010,1621,Poland,0.829
2010,2277,Poland,0.829
2010,256,Poland,0.829
2010,806,Poland,0.829
2010,547,Poland,0.829
2010,313,Poland,0.829
2010,301,Poland,0.829
2010,94,Poland,0.829
2010,77,Poland,0.829
2010,49,Poland,0.829
2010,10,Poland,0.829
2010,6,Poland,0.829
2011,1579,Poland,0.833
2011,2205,Poland,0.833
2011,268,Poland,0.833
2011,769,Poland,0.833
2011,515,Poland,0.833
2011,276,Poland,0.833
2011,275,Poland,0.833
2011,83,Poland,0.833
2011,58,Poland,0.833
2011,64,Poland,0.833
2011,17,Poland,0.833
2011,4,Poland,0.833
2012,1708,Poland,0.838
2012,2182,Poland,0.838
2012,290,Poland,0.838
2012,857,Poland,0.838
2012,509,Poland,0.838
2012,312,Poland,0.838
2012,103,Poland,0.838
2012,266,Poland,0.838
2012,59,Poland,0.838
2012,66,Poland,0.838
2012,12,Poland,0.838
2012,4,Poland,0.838
2013,1755,Poland,0.84
2013,2013,Poland,0.84
2013,287,Poland,0.84
2013,810,Poland,0.84
2013,497,Poland,0.84
2013,329,Poland,0.84
2013,281,Poland,0.84
2013,88,Poland,0.84
2013,63,Poland,0.84
2013,72,Poland,0.84
2013,16,Poland,0.84
2013,7,Poland,0.84
2014,1606,Poland,0.843
2014,1949,Poland,0.843
2014,268,Poland,0.843
2014,764,Poland,0.843
2014,527,Poland,0.843
2014,314,Poland,0.843
2014,262,Poland,0.843
2014,79,Poland,0.843
2014,71,Poland,0.843
2014,81,Poland,0.843
2014,9,Poland,0.843
2014,4,Poland,0.843
1985,89,Portugal,0.676
1985,245,Portugal,0.676
1985,185,Portugal,0.676
1985,39,Portugal,0.676
1985,87,Portugal,0.676
1985,98,Portugal,0.676
1985,81,Portugal,0.676
1985,77,Portugal,0.676
1985,41,Portugal,0.676
1985,31,Portugal,0.676
1985,6,Portugal,0.676
1985,4,Portugal,0.676
1990,111,Portugal,0.71
1990,207,Portugal,0.71
1990,53,Portugal,0.71
1990,106,Portugal,0.71
1990,151,Portugal,0.71
1990,62,Portugal,0.71
1990,68,Portugal,0.71
1990,55,Portugal,0.71
1990,27,Portugal,0.71
1990,25,Portugal,0.71
1990,5,Portugal,0.71
1995,105,Portugal,0.759
1995,205,Portugal,0.759
1995,45,Portugal,0.759
1995,143,Portugal,0.759
1995,79,Portugal,0.759
1995,75,Portugal,0.759
1995,48,Portugal,0.759
1995,61,Portugal,0.759
1995,24,Portugal,0.759
1995,21,Portugal,0.759
1995,2,Portugal,0.759
1995,1,Portugal,0.759
2000,105,Portugal,0.782
2000,143,Portugal,0.782
2000,101,Portugal,0.782
2000,31,Portugal,0.782
2000,40,Portugal,0.782
2000,28,Portugal,0.782
2000,38,Portugal,0.782
2000,22,Portugal,0.782
2000,9,Portugal,0.782
2000,7,Portugal,0.782
2010,233,Portugal,0.819
2010,257,Portugal,0.819
2010,258,Portugal,0.819
2010,64,Portugal,0.819
2010,58,Portugal,0.819
2010,89,Portugal,0.819
2010,27,Portugal,0.819
2010,72,Portugal,0.819
2010,27,Portugal,0.819
2010,12,Portugal,0.819
2010,1,Portugal,0.819
2010,1,Portugal,0.819
2011,189,Portugal,0.825
2011,271,Portugal,0.825
2011,253,Portugal,0.825
2011,64,Portugal,0.825
2011,43,Portugal,0.825
2011,80,Portugal,0.825
2011,76,Portugal,0.825
2011,15,Portugal,0.825
2011,15,Portugal,0.825
2011,9,Portugal,0.825
2011,2,Portugal,0.825
2012,223,Portugal,0.827
2012,270,Portugal,0.827
2012,280,Portugal,0.827
2012,62,Portugal,0.827
2012,59,Portugal,0.827
2012,84,Portugal,0.827
2012,26,Portugal,0.827
2012,54,Portugal,0.827
2012,8,Portugal,0.827
2012,9,Portugal,0.827
2012,1,Portugal,0.827
2013,203,Portugal,0.828
2013,275,Portugal,0.828
2013,251,Portugal,0.828
2013,62,Portugal,0.828
2013,58,Portugal,0.828
2013,95,Portugal,0.828
2013,63,Portugal,0.828
2013,20,Portugal,0.828
2013,20,Portugal,0.828
2013,5,Portugal,0.828
2014,244,Portugal,0.83
2014,289,Portugal,0.83
2014,298,Portugal,0.83
2014,67,Portugal,0.83
2014,65,Portugal,0.83
2014,105,Portugal,0.83
2014,95,Portugal,0.83
2014,28,Portugal,0.83
2014,21,Portugal,0.83
2014,8,Portugal,0.83
2014,2,Portugal,0.83
2005,7,Qatar,0.837
2005,5,Qatar,0.837
2005,1,Qatar,0.837
2005,1,Qatar,0.837
2005,3,Qatar,0.837
2010,20,Qatar,0.844
2010,8,Qatar,0.844
2010,18,Qatar,0.844
2010,1,Qatar,0.844
2011,9,Qatar,0.841
2011,2,Qatar,0.841
2011,19,Qatar,0.841
2011,15,Qatar,0.841
2011,2,Qatar,0.841
2011,2,Qatar,0.841
2011,1,Qatar,0.841
2012,16,Qatar,0.848
2012,4,Qatar,0.848
2012,7,Qatar,0.848
2012,14,Qatar,0.848
2012,1,Qatar,0.848
2012,1,Qatar,0.848
2013,8,Qatar,0.849
2013,15,Qatar,0.849
2013,13,Qatar,0.849
2013,1,Qatar,0.849
2014,1,Qatar,0.85
2014,12,Qatar,0.85
2014,23,Qatar,0.85
2014,2,Qatar,0.85
2014,15,Qatar,0.85
2014,1,Qatar,0.85
2014,1,Qatar,0.85
1990,97,Romania,0.703
1990,413,Romania,0.703
1990,607,Romania,0.703
1990,210,Romania,0.703
1990,64,Romania,0.703
1990,177,Romania,0.703
1990,196,Romania,0.703
1990,167,Romania,0.703
1990,57,Romania,0.703
1990,69,Romania,0.703
1990,19,Romania,0.703
1990,3,Romania,0.703
1995,1021,Romania,0.69
1995,99,Romania,0.69
1995,579,Romania,0.69
1995,323,Romania,0.69
1995,223,Romania,0.69
1995,193,Romania,0.69
1995,35,Romania,0.69
1995,191,Romania,0.69
1995,65,Romania,0.69
1995,49,Romania,0.69
1995,11,Romania,0.69
1995,4,Romania,0.69
2000,978,Romania,0.706
2000,658,Romania,0.706
2000,114,Romania,0.706
2000,364,Romania,0.706
2000,65,Romania,0.706
2000,188,Romania,0.706
2000,171,Romania,0.706
2000,179,Romania,0.706
2000,58,Romania,0.706
2000,32,Romania,0.706
2000,23,Romania,0.706
2000,6,Romania,0.706
2005,597,Romania,0.751
2005,943,Romania,0.751
2005,135,Romania,0.751
2005,289,Romania,0.751
2005,71,Romania,0.751
2005,153,Romania,0.751
2005,187,Romania,0.751
2005,146,Romania,0.751
2005,34,Romania,0.751
2005,28,Romania,0.751
2005,16,Romania,0.751
2005,4,Romania,0.751
2010,704,Romania,0.785
2010,995,Romania,0.785
2010,154,Romania,0.785
2010,263,Romania,0.785
2010,177,Romania,0.785
2010,177,Romania,0.785
2010,59,Romania,0.785
2010,147,Romania,0.785
2010,38,Romania,0.785
2010,36,Romania,0.785
2010,11,Romania,0.785
2010,5,Romania,0.785
2011,668,Romania,0.786
2011,896,Romania,0.786
2011,143,Romania,0.786
2011,233,Romania,0.786
2011,186,Romania,0.786
2011,62,Romania,0.786
2011,152,Romania,0.786
2011,117,Romania,0.786
2011,30,Romania,0.786
2011,30,Romania,0.786
2011,16,Romania,0.786
2011,3,Romania,0.786
2012,667,Romania,0.788
2012,903,Romania,0.788
2012,152,Romania,0.788
2012,253,Romania,0.788
2012,156,Romania,0.788
2012,135,Romania,0.788
2012,42,Romania,0.788
2012,112,Romania,0.788
2012,32,Romania,0.788
2012,27,Romania,0.788
2012,11,Romania,0.788
2012,5,Romania,0.788
2013,676,Romania,0.791
2013,830,Romania,0.791
2013,158,Romania,0.791
2013,237,Romania,0.791
2013,134,Romania,0.791
2013,53,Romania,0.791
2013,135,Romania,0.791
2013,119,Romania,0.791
2013,29,Romania,0.791
2013,22,Romania,0.791
2013,8,Romania,0.791
2013,6,Romania,0.791
2014,644,Romania,0.793
2014,172,Romania,0.793
2014,705,Romania,0.793
2014,230,Romania,0.793
2014,125,Romania,0.793
2014,58,Romania,0.793
2014,138,Romania,0.793
2014,91,Romania,0.793
2014,18,Romania,0.793
2014,14,Romania,0.793
2014,11,Romania,0.793
2014,3,Romania,0.793
2000,2,Saint Lucia,0.683
2000,3,Saint Lucia,0.683
2000,3,Saint Lucia,0.683
2000,1,Saint Lucia,0.683
2000,2,Saint Lucia,0.683
2000,1,Saint Lucia,0.683
2000,1,Saint Lucia,0.683
2000,1,Saint Lucia,0.683
2005,2,Saint Lucia,0.691
2005,1,Saint Lucia,0.691
2005,1,Saint Lucia,0.691
2010,2,Saint Lucia,0.73
2010,1,Saint Lucia,0.73
2010,1,Saint Lucia,0.73
2011,3,Saint Lucia,0.73
2011,4,Saint Lucia,0.73
2011,1,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2012,4,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2012,1,Saint Lucia,0.73
2013,1,Saint Lucia,0.729
2013,3,Saint Lucia,0.729
2013,2,Saint Lucia,0.729
2013,4,Saint Lucia,0.729
2013,2,Saint Lucia,0.729
2013,1,Saint Lucia,0.729
2013,1,Saint Lucia,0.729
2014,3,Saint Lucia,0.729
2014,3,Saint Lucia,0.729
2014,4,Saint Lucia,0.729
2014,2,Saint Lucia,0.729
2014,1,Saint Lucia,0.729
2014,1,Saint Lucia,0.729
2000,3,Saint Vincent and Grenadines,0.674
2000,2,Saint Vincent and Grenadines,0.674
2005,4,Saint Vincent and Grenadines,0.697
2005,2,Saint Vincent and Grenadines,0.697
2005,1,Saint Vincent and Grenadines,0.697
2005,1,Saint Vincent and Grenadines,0.697
2010,4,Saint Vincent and Grenadines,0.711
2010,1,Saint Vincent and Grenadines,0.711
2011,3,Saint Vincent and Grenadines,0.713
2011,1,Saint Vincent and Grenadines,0.713
2011,1,Saint Vincent and Grenadines,0.713
2012,2,Saint Vincent and Grenadines,0.715
2012,2,Saint Vincent and Grenadines,0.715
2012,1,Saint Vincent and Grenadines,0.715
2012,2,Saint Vincent and Grenadines,0.715
2012,2,Saint Vincent and Grenadines,0.715
2012,1,Saint Vincent and Grenadines,0.715
2014,1,Saint Vincent and Grenadines,0.72
2014,1,Saint Vincent and Grenadines,0.72
2000,162,Serbia,0.71
2000,417,Serbia,0.71
2000,97,Serbia,0.71
2000,304,Serbia,0.71
2000,228,Serbia,0.71
2000,98,Serbia,0.71
2000,83,Serbia,0.71
2000,97,Serbia,0.71
2000,31,Serbia,0.71
2000,17,Serbia,0.71
2000,5,Serbia,0.71
2000,4,Serbia,0.71
2005,195,Serbia,0.741
2005,382,Serbia,0.741
2005,103,Serbia,0.741
2005,295,Serbia,0.741
2005,172,Serbia,0.741
2005,86,Serbia,0.741
2005,114,Serbia,0.741
2005,45,Serbia,0.741
2005,30,Serbia,0.741
2005,12,Serbia,0.741
2005,3,Serbia,0.741
2010,204,Serbia,0.757
2010,341,Serbia,0.757
2010,88,Serbia,0.757
2010,252,Serbia,0.757
2010,77,Serbia,0.757
2010,128,Serbia,0.757
2010,29,Serbia,0.757
2010,64,Serbia,0.757
2010,18,Serbia,0.757
2010,6,Serbia,0.757
2011,211,Serbia,0.761
2011,316,Serbia,0.761
2011,95,Serbia,0.761
2011,276,Serbia,0.761
2011,77,Serbia,0.761
2011,142,Serbia,0.761
2011,77,Serbia,0.761
2011,28,Serbia,0.761
2011,21,Serbia,0.761
2011,11,Serbia,0.761
2011,1,Serbia,0.761
2011,1,Serbia,0.761
2012,199,Serbia,0.762
2012,342,Serbia,0.762
2012,272,Serbia,0.762
2012,85,Serbia,0.762
2012,85,Serbia,0.762
2012,128,Serbia,0.762
2012,33,Serbia,0.762
2012,72,Serbia,0.762
2012,17,Serbia,0.762
2012,9,Serbia,0.762
2012,1,Serbia,0.762
2013,185,Serbia,0.771
2013,338,Serbia,0.771
2013,275,Serbia,0.771
2013,62,Serbia,0.771
2013,73,Serbia,0.771
2013,126,Serbia,0.771
2013,82,Serbia,0.771
2013,29,Serbia,0.771
2013,24,Serbia,0.771
2013,2,Serbia,0.771
2013,1,Serbia,0.771
2014,190,Serbia,0.771
2014,343,Serbia,0.771
2014,86,Serbia,0.771
2014,219,Serbia,0.771
2014,73,Serbia,0.771
2014,103,Serbia,0.771
2014,32,Serbia,0.771
2014,63,Serbia,0.771
2014,21,Serbia,0.771
2014,4,Serbia,0.771
2005,1,Seychelles,0.736
2005,2,Seychelles,0.736
2005,1,Seychelles,0.736
2005,1,Seychelles,0.736
2010,4,Seychelles,0.743
2010,2,Seychelles,0.743
2011,3,Seychelles,0.752
2011,1,Seychelles,0.752
2011,1,Seychelles,0.752
2012,1,Seychelles,0.761
2012,2,Seychelles,0.761
2013,4,Seychelles,0.767
2013,3,Seychelles,0.767
2013,1,Seychelles,0.767
2013,1,Seychelles,0.767
2014,1,Seychelles,0.772
2014,1,Seychelles,0.772
2014,1,Seychelles,0.772
2014,1,Seychelles,0.772
1990,19,Singapore,0.718
1990,23,Singapore,0.718
1990,39,Singapore,0.718
1990,27,Singapore,0.718
1990,63,Singapore,0.718
1990,47,Singapore,0.718
1990,43,Singapore,0.718
1990,31,Singapore,0.718
1990,42,Singapore,0.718
1990,17,Singapore,0.718
1990,2,Singapore,0.718
1990,1,Singapore,0.718
1995,32,Singapore,0.773
1995,24,Singapore,0.773
1995,46,Singapore,0.773
1995,92,Singapore,0.773
1995,28,Singapore,0.773
1995,50,Singapore,0.773
1995,31,Singapore,0.773
1995,23,Singapore,0.773
1995,16,Singapore,0.773
1995,20,Singapore,0.773
1995,2,Singapore,0.773
2000,16,Singapore,0.819
2000,48,Singapore,0.819
2000,11,Singapore,0.819
2000,87,Singapore,0.819
2000,34,Singapore,0.819
2000,44,Singapore,0.819
2000,16,Singapore,0.819
2000,16,Singapore,0.819
2000,14,Singapore,0.819
2000,17,Singapore,0.819
2000,5,Singapore,0.819
2000,1,Singapore,0.819
2005,32,Singapore,0.841
2005,56,Singapore,0.841
2005,11,Singapore,0.841
2005,99,Singapore,0.841
2005,37,Singapore,0.841
2005,27,Singapore,0.841
2005,50,Singapore,0.841
2005,16,Singapore,0.841
2005,13,Singapore,0.841
2005,15,Singapore,0.841
2005,3,Singapore,0.841
2010,27,Singapore,0.897
2010,48,Singapore,0.897
2010,94,Singapore,0.897
2010,12,Singapore,0.897
2010,28,Singapore,0.897
2010,20,Singapore,0.897
2010,34,Singapore,0.897
2010,13,Singapore,0.897
2010,12,Singapore,0.897
2010,7,Singapore,0.897
2010,1,Singapore,0.897
2011,18,Singapore,0.903
2011,68,Singapore,0.903
2011,12,Singapore,0.903
2011,81,Singapore,0.903
2011,42,Singapore,0.903
2011,18,Singapore,0.903
2011,35,Singapore,0.903
2011,14,Singapore,0.903
2011,12,Singapore,0.903
2011,8,Singapore,0.903
2012,21,Singapore,0.905
2012,91,Singapore,0.905
2012,15,Singapore,0.905
2012,89,Singapore,0.905
2012,66,Singapore,0.905
2012,35,Singapore,0.905
2012,22,Singapore,0.905
2012,19,Singapore,0.905
2012,17,Singapore,0.905
2012,15,Singapore,0.905
2012,1,Singapore,0.905
2012,1,Singapore,0.905
2013,25,Singapore,0.909
2013,84,Singapore,0.909
2013,14,Singapore,0.909
2013,77,Singapore,0.909
2013,30,Singapore,0.909
2013,29,Singapore,0.909
2013,30,Singapore,0.909
2013,40,Singapore,0.909
2013,15,Singapore,0.909
2013,13,Singapore,0.909
2014,29,Singapore,0.912
2014,97,Singapore,0.912
2014,73,Singapore,0.912
2014,30,Singapore,0.912
2014,10,Singapore,0.912
2014,34,Singapore,0.912
2014,20,Singapore,0.912
2014,46,Singapore,0.912
2014,9,Singapore,0.912
2014,5,Singapore,0.912
2014,1,Singapore,0.912
2014,1,Singapore,0.912
1995,37,Slovakia,0.75
1995,144,Slovakia,0.75
1995,271,Slovakia,0.75
1995,94,Slovakia,0.75
1995,58,Slovakia,0.75
1995,39,Slovakia,0.75
1995,47,Slovakia,0.75
1995,8,Slovakia,0.75
1995,18,Slovakia,0.75
1995,9,Slovakia,0.75
1995,5,Slovakia,0.75
1995,5,Slovakia,0.75
2000,35,Slovakia,0.763
2000,133,Slovakia,0.763
2000,274,Slovakia,0.763
2000,83,Slovakia,0.763
2000,66,Slovakia,0.763
2000,15,Slovakia,0.763
2000,64,Slovakia,0.763
2000,39,Slovakia,0.763
2000,9,Slovakia,0.763
2000,7,Slovakia,0.763
2000,3,Slovakia,0.763
2000,1,Slovakia,0.763
2005,40,Slovakia,0.793
2005,269,Slovakia,0.793
2005,130,Slovakia,0.793
2005,88,Slovakia,0.793
2005,57,Slovakia,0.793
2005,11,Slovakia,0.793
2005,46,Slovakia,0.793
2005,21,Slovakia,0.793
2005,9,Slovakia,0.793
2005,7,Slovakia,0.793
2005,1,Slovakia,0.793
2010,33,Slovakia,0.827
2010,239,Slovakia,0.827
2010,145,Slovakia,0.827
2010,76,Slovakia,0.827
2010,42,Slovakia,0.827
2010,11,Slovakia,0.827
2010,39,Slovakia,0.827
2010,26,Slovakia,0.827
2010,7,Slovakia,0.827
2010,8,Slovakia,0.827
2010,4,Slovakia,0.827
2010,1,Slovakia,0.827
2012,33,Slovakia,0.836
2012,144,Slovakia,0.836
2012,205,Slovakia,0.836
2012,74,Slovakia,0.836
2012,41,Slovakia,0.836
2012,31,Slovakia,0.836
2012,30,Slovakia,0.836
2012,3,Slovakia,0.836
2012,5,Slovakia,0.836
2012,3,Slovakia,0.836
2012,2,Slovakia,0.836
2013,39,Slovakia,0.84
2013,170,Slovakia,0.84
2013,206,Slovakia,0.84
2013,78,Slovakia,0.84
2013,39,Slovakia,0.84
2013,27,Slovakia,0.84
2013,32,Slovakia,0.84
2013,7,Slovakia,0.84
2013,10,Slovakia,0.84
2013,7,Slovakia,0.84
2013,1,Slovakia,0.84
2014,41,Slovakia,0.844
2014,163,Slovakia,0.844
2014,177,Slovakia,0.844
2014,60,Slovakia,0.844
2014,30,Slovakia,0.844
2014,34,Slovakia,0.844
2014,7,Slovakia,0.844
2014,13,Slovakia,0.844
2014,24,Slovakia,0.844
2014,5,Slovakia,0.844
1995,27,Slovenia,0.782
1995,126,Slovenia,0.782
1995,174,Slovenia,0.782
1995,54,Slovenia,0.782
1995,51,Slovenia,0.782
1995,16,Slovenia,0.782
1995,47,Slovenia,0.782
1995,43,Slovenia,0.782
1995,16,Slovenia,0.782
1995,6,Slovenia,0.782
1995,3,Slovenia,0.782
1995,1,Slovenia,0.782
2000,36,Slovenia,0.824
2000,130,Slovenia,0.824
2000,180,Slovenia,0.824
2000,53,Slovenia,0.824
2000,64,Slovenia,0.824
2000,19,Slovenia,0.824
2000,33,Slovenia,0.824
2000,48,Slovenia,0.824
2000,13,Slovenia,0.824
2000,11,Slovenia,0.824
2000,1,Slovenia,0.824
2005,43,Slovenia,0.857
2005,108,Slovenia,0.857
2005,152,Slovenia,0.857
2005,59,Slovenia,0.857
2005,29,Slovenia,0.857
2005,18,Slovenia,0.857
2005,44,Slovenia,0.857
2005,37,Slovenia,0.857
2005,7,Slovenia,0.857
2005,5,Slovenia,0.857
2005,1,Slovenia,0.857
2010,49,Slovenia,0.876
2010,107,Slovenia,0.876
2010,121,Slovenia,0.876
2010,25,Slovenia,0.876
2010,32,Slovenia,0.876
2010,35,Slovenia,0.876
2010,12,Slovenia,0.876
2010,25,Slovenia,0.876
2010,5,Slovenia,0.876
2010,2,Slovenia,0.876
2010,1,Slovenia,0.876
2011,56,Slovenia,0.877
2011,132,Slovenia,0.877
2011,112,Slovenia,0.877
2011,20,Slovenia,0.877
2011,21,Slovenia,0.877
2011,26,Slovenia,0.877
2011,30,Slovenia,0.877
2011,30,Slovenia,0.877
2011,7,Slovenia,0.877
2011,1,Slovenia,0.877
2012,60,Slovenia,0.878
2012,118,Slovenia,0.878
2012,134,Slovenia,0.878
2012,28,Slovenia,0.878
2012,20,Slovenia,0.878
2012,38,Slovenia,0.878
2012,12,Slovenia,0.878
2012,19,Slovenia,0.878
2012,9,Slovenia,0.878
2012,1,Slovenia,0.878
2012,1,Slovenia,0.878
2013,57,Slovenia,0.878
2013,121,Slovenia,0.878
2013,122,Slovenia,0.878
2013,36,Slovenia,0.878
2013,23,Slovenia,0.878
2013,20,Slovenia,0.878
2013,38,Slovenia,0.878
2013,18,Slovenia,0.878
2013,8,Slovenia,0.878
2013,2,Slovenia,0.878
2013,1,Slovenia,0.878
2014,51,Slovenia,0.88
2014,110,Slovenia,0.88
